,MTBS_FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,STAT_CAUSE_DESCR,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,STATE
2919,NORTH STANSBURY COMPLEX (LIME),1996,2450296.5,Lightning,2450301.5,2790.0,40.67002,-112.57519,UT
2920,CAMP FLOYD,1996,2450296.5,Lightning,2450298.5,5542.0,40.2166,-112.2508,UT
2921,SOUTH OF DELLE,1996,2450296.5,Lightning,2450297.5,1500.0,40.7166,-112.8691,UT
2922,NORTH STANSBURY COMPLEX (TIMPIE),1996,2450296.5,Lightning,2450304.5,1125.0,40.3333,-112.6675,UT
2923,PILOT,1996,2450298.5,Lightning,2450301.5,1200.0,41.1999,-113.9675,UT
2924,NORTH STANSBURY COMPLEX (TEDDY BEARS),1996,2450299.5,Miscellaneous,2450304.5,18540.0,40.1166,-112.7675,UT
2925,,1996,2450321.5,Lightning,2450323.5,3400.0,39.9999,-112.7341,UT
2926,DEATH RDG,1996,2450333.5,Miscellaneous,2450334.5,5000.0,41.1833,-112.8675,UT
2927,TABBY MOUNTAIN,1996,2450339.5,Lightning,2450342.5,5500.0,40.7999,-112.5008,UT
2928,RAILROAD #1,1997,2450628.5,Railroad,2450630.5,1337.0,40.238,-112.3913,UT
2929,DUGWAY MOUNTAIN,1997,2450660.5,Lightning,2450662.5,2250.0,39.9555,-113.0741,UT
2930,FAUST,1998,2450997.5,Miscellaneous,2451002.5,6550.0,40.2199,-112.2488,UT
2931,SIMPSON SPRINGS,1998,2450998.5,Equipment Use,2451000.5,1290.0,40.0197,-112.7911,UT
2932,TEKOI,1998,2451007.5,Equipment Use,2451009.5,20700.0,40.4686,-112.8291,UT
2933,SALT LAKE COMPLEX (WHITE ROCK),1998,2451013.5,Lightning,2451018.5,3083.0,40.3183,-112.9052,UT
2934,SALT LAKE COMPLEX (TOPLIFF),1998,2451014.5,Lightning,2451017.5,13926.0,40.1816,-112.2588,UT
2935,MUDDY CANYON,1998,2451044.5,Lightning,2451046.5,3976.0,41.7299,-113.6536,UT
2936,DUGWAY,1998,2451046.5,Lightning,2451048.5,1415.0,40.2599,-112.8508,UT
2937,PONY ROAD,1999,2451352.5,Arson,2451354.5,2528.0,40.0869,-112.8114,UT
2938,RUSH,1999,2451361.5,Lightning,2451364.5,4101.0,40.45599,-112.42012,UT
2939,HIGHWAY 36,1999,2451370.5,Equipment Use,2451370.5,1909.2,40.2605,-112.3977,UT
2940,WILDCAT,1999,2451376.5,Lightning,2451377.5,1809.0,41.81846,-112.98495,UT
2941,LONG RIDGE,1999,2451383.5,Lightning,2451385.5,1025.0,40.3667,-112.09193,UT
2942,PETERSON,1999,2451392.5,Lightning,2451393.5,4500.0,41.7558,-113.238,UT
2943,CLAY PIT,1999,2451404.5,Miscellaneous,2451406.5,4367.0,40.22809,-111.8933,UT
2944,DRY CANYON,1999,2451406.5,Lightning,2451409.5,3503.0,41.7846,-113.9361,UT
2945,FLAT,1999,2451418.5,Lightning,2451430.5,1807.0,40.91683,-112.81049,UT
2946,WALSH KNOLLS,1999,2451354.5,Equipment Use,2451355.5,1095.0,40.0677,-109.0693,UT
2947,SUNNYSLOPE,1992,2448762.5,Debris Burning,2448763.5,1032.5,47.4832,-120.3345,WA
2948,RATTLESNAK,1992,2448782.5,Debris Burning,2448783.5,17627.8,46.4165,-120.1178,WA
2949,SNOOKUM,1992,2448838.5,Miscellaneous,2448842.5,3000.0,45.8165,-121.1178,WA
2950,HIGHWAY241,1994,2449552.5,Miscellaneous,2449552.5,1500.0,46.4499,-119.9345,WA
2951,COLDCREEK,1994,2449554.5,Miscellaneous,2449554.5,4590.0,46.5499,-119.8345,WA
2952,UNNAMED,1994,2449567.5,Lightning,2449569.5,3073.0,48.8999,-119.6012,WA
2953,TUNK,1994,2449568.5,Lightning,2449572.5,4800.0,48.5832,-119.4678,WA
2954,ELEPHANT,1996,2450249.5,Debris Burning,2450249.5,2115.0,46.5165,-120.3678,WA
2955,ELEPHANT 2,1996,2450249.5,Equipment Use,2450249.5,5830.0,46.4999,-120.3345,WA
2956,JUNIPER,1996,2450263.5,Equipment Use,2450264.5,8480.0,46.3665,-118.8678,WA
2957,SPRAGUE #2,1996,2450288.5,Railroad,2450288.5,1966.0,47.3165,-117.9011,WA
2958,APPALOOSA,1996,2450294.5,Equipment Use,2450295.5,2000.0,46.2499,-119.3845,WA
2959,QUINCY,1996,2450298.5,Lightning,2450298.5,8450.0,47.2999,-119.9512,WA
2960,COLD CREEK,1996,2450309.5,Miscellaneous,2450313.5,57520.0,46.5999,-119.9178,WA
2961,,1996,2450325.5,Debris Burning,2450327.5,20080.0,47.4999,-118.7678,WA
2962,BLK CYN #3,1996,2450338.5,Lightning,2450339.5,1700.0,46.3665,-119.8678,WA
2963,POW WAH KEE,1997,2450662.5,Lightning,2450664.5,6500.0,46.3665,-117.301,WA
2964,OLYMPIA COMMAND,1997,2450686.5,Debris Burning,2450688.5,5500.0,46.1165,-119.0845,WA
2965,WAHATIS PK,1998,2450948.5,Debris Burning,2450948.5,1260.0,46.7999,-119.5678,WA
2966,SADDLE MOUNTAIN,1998,2450986.5,Lightning,2450989.5,8300.0,46.7999,-119.6345,WA
2967,RATTLESNAKE,1998,2450995.5,Lightning,2450996.5,10880.0,46.4665,-120.1678,WA
2968,VIEW POINT,1998,2451001.5,Arson,2451002.5,3880.0,46.1999,-119.7178,WA
2969,CLEVELAND,1998,2451021.5,Lightning,2451035.5,18500.0,45.9665,-120.4345,WA
2970,TOKIO,1998,2451023.5,Railroad,2451024.5,18120.0,47.2665,-118.3011,WA
2971,JAMESON LAKE,1999,2451404.5,Lightning,2451405.5,2000.0,47.5999,-119.6512,WA
2972,MALOTT,1999,2451446.5,Powerline,2451448.5,2608.0,48.2885,-119.7426,WA
2973,SQUAW MTN.,1994,2449533.5,Lightning,2449539.5,3630.0,42.2666,-105.2672,WY
2974,BARREL SPR,1994,2449586.5,Lightning,2449589.5,13400.0,44.7666,-106.5339,WY
2975,,1995,2449964.5,Lightning,2449965.5,1667.0,43.15,-106.3839,WY
2976,GEARY D. 2,1996,2450297.5,Lightning,2450299.5,14700.0,42.8833,-106.1339,WY
2977,WILDCAT,1996,2450298.5,Lightning,2450299.5,1600.0,44.5,-105.6172,WY
2978,DENNY DRAW,1996,2450298.5,Lightning,2450299.5,1730.0,43.8833,-106.5506,WY
2979,OLMSTEAD D,1996,2450304.5,Lightning,2450305.5,1520.0,42.95,-105.4339,WY
2980,ROSS #1,1996,2450304.5,Lightning,2450306.5,1160.0,43.1333,-105.7506,WY
2981,SPRING CR.,1996,2450308.5,Arson,2450309.5,4000.0,42.3833,-104.8505,WY
2982,HEPP,1996,2450313.5,Lightning,2450314.5,3068.0,44.5666,-106.2839,WY
2983,LOGAN CR.,1996,2450315.5,Lightning,2450319.5,1075.0,44.6166,-105.3839,WY
2984,BONER,1996,2450330.5,Lightning,2450331.5,53930.0,42.9,-105.6672,WY
2985,COLE CREEK,1996,2450356.5,Equipment Use,2450357.5,9290.0,42.9166,-106.1672,WY
2986,DEWEY 2,1997,2450691.5,Railroad,2450695.5,4415.1,43.6583,-104.0938,WY
2987,,1998,2451064.5,Lightning,2451068.5,1300.0,44.9889,-105.8739,WY
2988,OUTLAW,1999,2451409.5,Lightning,2451413.5,1329.3,43.6147,-107.012,WY
2989,CLARKELEN,1999,2451482.5,Powerline,2451483.5,20000.0,43.8803,-105.6367,WY
2990,STRATTON,1992,2448887.5,Debris Burning,2448890.5,1216.2,42.4166,-107.834,WY
2991,DUNES,1993,2449178.5,Lightning,2449180.5,2910.0,41.4333,-107.5673,WY
2992,SUBSTATION,1994,2449586.5,Lightning,2449592.5,1784.0,41.15,-109.3674,WY
2993,,1994,2449570.5,Lightning,2449571.5,1665.0,43.6166,-107.5006,WY
2994,EBLACK MTN,1996,2450312.5,Lightning,2450313.5,4525.0,43.85,-107.884,WY
2995,EIGHT MILE,1996,2450313.5,Lightning,2450314.5,1425.4,44.0666,-107.7673,WY
2996,LAKE BED,1996,2450320.5,Lightning,2450322.5,1403.3,43.9,-107.3006,WY
2997,BATES,1996,2450320.5,Lightning,2450325.5,38858.0,43.55,-107.5673,WY
2998,BUFFALO #2,1996,2450320.5,Lightning,2450324.5,1466.3,43.85,-107.5506,WY
2999,WILLOW,1996,2450320.5,Lightning,2450324.5,4793.1,43.7333,-107.4173,WY
3000,EBLACK MTN,1996,2450320.5,Lightning,2450324.5,48843.6,43.65,-107.734,WY
3001,NBROKENBAC,1996,2450320.5,Lightning,2450326.5,3741.0,44.1666,-107.384,WY
3002,BLACK MTN2,1996,2450367.5,Powerline,2450368.5,1187.0,43.65,-107.734,WY
3003,,1993,2449141.5,Lightning,2449233.5,11249.0,63.6828,-151.0856,AK
3004,,1993,2449196.5,Lightning,2449219.5,3554.0,63.9162,-150.119,AK
3005,TOPEKA,1998,2450973.5,Missing/Undefined,2451004.5,2532.0,36.043314,-112.040719,AZ
3006,NR COMPLEX,1998,2451028.5,Lightning,,4957.0,36.21367,-112.09139,AZ
3007,CAMELOT,1999,2451442.5,Lightning,,1264.0,36.30693,-112.25101,AZ
3008,MOTHERS DAY,1994,2449480.5,Equipment Use,2449483.5,1200.0,32.18167,-110.69748,AZ
3009,BOX CANYON,1999,2451347.5,Lightning,,6476.0,32.16982,-110.6784,AZ
3010,L.D.FALLS,1996,2450270.5,Lightning,,2201.0,40.6317,-108.9124,CO
3011,ZENOBIA,1996,2450276.5,Lightning,2450350.5,2149.0,40.6318,-108.90502,CO
3012,CHAPIN #5,1996,2450313.5,Lightning,2450319.5,4781.0,37.2294,-108.5004,CO
3013,NORTH FORK COMPLEX (ADAIR II),1994,2449526.5,Lightning,,2238.0,48.70209,-114.16718,MT
3014,NORTH FORK COMPLEX (ADAIR II),1994,2449576.5,Lightning,2449686.5,8055.0,48.74367,-114.06689,MT
3015,NORTH FORK COMPLEX (STARVATION),1994,2449578.5,Lightning,2449686.5,3954.0,48.96763,-114.36123,MT
3016,KOOTENAI COMPLEX (MCDONALD),1998,2451055.5,Lightning,,8758.0,48.81099,-113.90627,MT
3017,ANACONDA,1999,2451396.5,Lightning,,10812.0,48.64516,-114.128,MT
3018,LILBIGHORN,1995,2449965.5,Smoking,2449965.5,2500.0,45.5744,-107.4264,MT
3019,LUMMIS,1997,2450628.5,Lightning,,1655.0,35.79162,-106.30689,NM
3020,CHAPMAN,1993,2449220.5,Debris Burning,2449220.5,1027.0,34.3195,-96.8836,OK
3021,,1992,2448804.5,Lightning,2448806.5,2412.0,29.36694,-103.25923,TX
3022,MAYDAY,1993,2449138.5,Lightning,2449148.5,3494.7,29.18468,-103.65319,TX
3023,ESTUFA,1994,2449542.5,Lightning,2449550.5,3774.0,29.33353,-103.16711,TX
3024,433-H/I/D,1996,2450133.5,Missing/Undefined,2450133.5,1186.0,30.32937,-94.28825,TX
3025,KNIGHT,1996,2450174.5,Debris Burning,2450175.5,3000.0,30.60021,-94.74576,TX
3026,WESTEX,1994,2449471.5,Powerline,2449472.5,3190.0,30.6,-103.8833,TX
3027,PINE,1993,2449115.5,Children,2449118.5,6510.0,31.89611,-104.82667,TX
3028,MARCUS,1994,2449511.5,Lightning,2449519.5,6250.0,31.98053,-104.88544,TX
3029,PLUM,1993,2449318.5,Campfire,2449321.5,1258.0,35.5945,-101.7282,TX
3030,,1995,2449798.5,Arson,2449798.5,1650.0,35.7306,-101.5625,TX
3031,,1996,2450165.5,Missing/Undefined,2450165.5,13000.0,35.5367,-101.7744,TX
3032,FRITCH2,1998,2450905.5,Missing/Undefined,2450906.5,20000.0,35.6075,-101.66,TX
3033,,1998,2450915.5,Arson,2450915.5,1100.0,35.7172,-101.5506,TX
3034,,1998,2450981.5,Railroad,2450981.5,1400.0,35.5367,-101.7744,TX
3035,PALO DORO,1998,2450993.5,Miscellaneous,2450995.5,5000.0,35.5617,-101.6833,TX
3036,WILDCAT,1996,2450285.5,Lightning,2450294.5,5830.0,37.34194,-113.0,UT
3037,YELLOWSTONE COMPLEX (TERN),1994,2449570.5,Lightning,2449625.5,4728.0,44.59995,-110.26742,WY
3038,YELLOWSTONE COMPLEX (RAVEN),1994,2449576.5,Lightning,2449579.5,3000.0,44.61661,-110.20075,WY
3039,ROBINSON,1994,2449604.5,Lightning,2449639.5,8482.0,44.21659,-111.08411,ID
3040,PELICAN RX,1996,2450306.5,Lightning,,1570.0,44.56441,-110.30236,WY
3041,ROBERTSON,1999,2451499.5,Arson,2451505.5,1063.0,35.96849,-92.87491,AR
3042,SHENGAP,1995,2449810.5,Equipment Use,2449818.5,1070.0,38.5286,-78.55488,VA
3043,CALVARY,1998,2451111.5,Campfire,2451123.5,1431.0,38.18469,-78.78141,VA
3044,SHOP RUN,1999,2451299.5,Debris Burning,2451306.5,2206.0,38.1868,-78.7514,VA
3045,BOOTEN GAP,1999,2451498.5,Arson,2451503.5,1579.0,38.46601,-78.44349,VA
3046,GAULEY MT2,1999,2451503.5,Arson,2451503.5,1800.0,38.180223,-81.091773,WV
3047,COVINGTON,1995,2449929.5,Lightning,2449933.5,5521.0,34.05841,-116.30474,CA
3048,JUNIPER COMPLEX (FIRE #3),1999,2451325.5,Lightning,2451332.5,14000.0,34.00251,-116.29584,CA
3049,BUCK PEAK,1993,2449160.5,Lightning,,2170.0,36.82665,-118.57781,CA
3050,CASTLE WF,1995,2450030.5,Debris Burning,2450062.5,1600.0,36.52757,-118.70271,CA
3051,,1996,2450261.5,Lightning,,1400.0,36.63995,-118.79593,CA
3052,CASTLE COMPLEX,1996,2450275.5,Lightning,,1100.0,36.52798,-118.67297,CA
3053,CASTLE COMPLEX,1996,2450290.5,Lightning,2450392.5,1460.0,36.52828,-118.6726,CA
3054,BIG ARROYO,1996,2450297.5,Lightning,,3500.0,36.44827,-118.45759,CA
3055,HUFFER,1997,2450659.5,Lightning,,1100.0,40.50132,-121.29579,CA
3056,HUFFER,1997,2450667.5,Lightning,2450677.5,1190.0,40.50132,-121.29579,CA
3057,PINNACLES,1994,2449569.5,Equipment Use,2449571.5,1154.0,36.4831,-121.1914,CA
3058,STONEWALL,1998,2451028.5,Powerline,2451035.5,2797.0,36.4517,-121.1992,CA
3059,VISION,1995,2449993.5,Campfire,2450006.5,12354.0,38.0831,-122.875,CA
3060,GREEN MEADOWS,1993,2449286.5,Arson,2449295.5,38152.0,34.1667,-118.8676,CA
3061,CALABASAS,1996,2450377.5,Powerline,2450386.5,13190.0,34.1333,-118.6843,CA
3062,HORIZON,1994,2449573.5,Lightning,2449583.5,3560.0,37.6663,-119.51638,CA
3063,SOUTH PARK COMPLEX,1999,2451370.5,Lightning,,2299.0,37.6288,-119.5835,CA
3064,NORTH PARK COMPLEX (LECONTE),1999,2451400.5,Lightning,,11705.4,37.9308,-119.6149,CA
3065,,1992,2448669.5,Miscellaneous,2448768.5,4700.0,19.3833,-155.1333,HI
3066,,1992,2448897.5,Miscellaneous,2448987.5,1566.0,19.3833,-155.1,HI
3067,LITTLE PRA,1992,2448837.5,Lightning,2448839.5,1900.0,43.3749,-113.4675,ID
3068,BUTTE CK#2,1994,2449558.5,Lightning,2449646.5,2700.0,48.33653,-120.61788,WA
3069,,1992,2448699.5,Arson,2448700.5,1585.0,25.96741,-81.31627,FL
3070,,1995,2449904.5,Miscellaneous,,1660.0,26.18406,-81.04958,FL
3071,,1998,2450942.5,Miscellaneous,2450943.5,1100.0,26.0531,-81.4164,FL
3072,75WEST,1998,2450983.5,Lightning,2450995.5,1126.0,26.18406,-80.99958,FL
3073,75EAST,1998,2450983.5,Lightning,2450995.5,1129.0,26.19156,-80.96652,FL
3074,DEEPLAKE1,1999,2451255.5,Debris Burning,2451255.5,2520.0,26.0289,-81.2631,FL
3075,,1995,2449811.5,Equipment Use,2449843.5,5948.0,25.434908,-80.655906,FL
3076,,1996,2450140.5,Miscellaneous,2450168.5,3343.0,25.406889,-80.716082,FL
3077,CARD SOUND,1996,2450146.5,Miscellaneous,2450151.5,3040.0,25.38506,-80.48217,FL
3078,,1996,2450211.5,Miscellaneous,2450215.5,1121.0,25.539996,-80.591023,FL
3079,,1997,2450667.5,Lightning,,1046.0,25.345068,-80.872281,FL
3080,,1998,2450987.5,Lightning,,1460.0,25.614898,-81.15859,FL
3081,,1998,2451020.5,Miscellaneous,2451022.5,1270.0,25.580513,-80.580528,FL
3082,RUTSKI 2,1998,2451117.5,Miscellaneous,2451117.5,1089.0,25.527925,-80.570607,FL
3083,,1999,2451307.5,Lightning,2451314.5,1565.0,25.422778,-80.727082,FL
3084,,1999,2451333.5,Lightning,,3155.0,25.526833,-81.147694,FL
3085,SADDLE,2005,2453584.5,Lightning,2453614.5,121149.0,62.1167,-159.15,AK
3086,WINTER TRAIL,2009,2454999.5,Campfire,2455008.5,2310.0,61.59,-159.8375,AK
3087,GAGARYAH 2,2009,2455015.5,Lightning,2455060.5,19690.0,61.6528,-155.3783,AK
3088,BIG RIVER,2009,2455017.5,Lightning,2455080.5,33262.0,62.2794,-154.7431,AK
3089,HARDEN,2000,2451806.5,Miscellaneous,2451807.5,2060.0,34.4834,-96.6169,OK
3090,CHE-HARJO,2004,2453086.5,Debris Burning,2453087.5,1320.0,35.3723,-96.495,OK
3091,,2005,2453453.5,Arson,2453453.5,2000.0,34.0212,-97.7531,OK
3092,ANTIOCH,2005,2453701.5,Miscellaneous,2453705.5,7000.0,34.7189,-97.3819,OK
3093,MILL CREEK,2005,2453731.5,Lightning,2453731.5,1500.0,34.3608,-96.7233,OK
3094,RATLIFF CITY,2006,2453747.5,Miscellaneous,2453756.5,19200.0,34.4486,-97.4972,OK
3095,ARKANSASLE,2006,2453753.5,Miscellaneous,2453753.5,2360.0,34.0219,-97.8422,OK
3096,,2006,2453795.5,Miscellaneous,2453796.5,8000.0,34.4722,-97.9594,OK
3097,,2006,2453796.5,Equipment Use,2453800.5,7880.3,34.3006,-97.6794,OK
3098,,2006,2453964.5,Arson,2453972.5,1423.0,34.4417,-97.1342,OK
3099,,2007,2454155.5,Miscellaneous,2454156.5,1680.0,34.0419,-96.4905,OK
3100,EAST WAURIKA,2008,2454494.5,Arson,2454495.5,2100.0,34.1583,-97.9383,OK
3101,DUNDEE,2008,2454494.5,Debris Burning,2454494.5,1149.7,34.2233,-97.5447,OK
3102,,2008,2454501.5,Powerline,2454502.5,1589.2,34.1672,-97.2522,OK
3103,,2008,2454521.5,Arson,2454523.5,1400.0,34.53,-97.7692,OK
3104,,2008,2454537.5,Arson,2454540.5,2500.0,34.6322,-97.5333,OK
3105,ARBUCKLE MOUNTAINS,2008,2454537.5,Debris Burning,2454540.5,4500.0,34.46,-97.3133,OK
3106,MCMILLEN,2008,2454672.5,Miscellaneous,2454675.5,2640.0,34.2745,-96.83928,OK
3107,BLUE RIVER,2009,2454908.5,Debris Burning,2454908.5,1645.0,34.3608,-96.5956,OK
3108,BRUSHY MOUNTAIN,2009,2454930.5,Debris Burning,2454936.5,8000.0,34.0608,-97.3392,OK
3109,,2000,2451807.5,Arson,2451808.5,1200.0,35.6254,-94.6249,OK
3110,HOLT MTN,2005,2453694.5,Arson,2453697.5,3220.0,35.3711,-95.1783,OK
3111,,2006,2453742.5,Miscellaneous,2453743.5,3110.0,35.6105,-95.4817,OK
3112,,2006,2453948.5,Arson,2453949.5,3960.0,35.3622,-95.35,OK
3113,DUSTIN,2004,2453057.5,Arson,2453057.5,2000.0,35.2693,-96.0736,OK
3114,,2005,2453682.5,Miscellaneous,2453684.5,1740.0,35.6683,-96.3686,OK
3115,,2005,2453683.5,Debris Burning,2453687.5,1480.0,35.1169,-96.0417,OK
3116,SIMPSON TIGER,2005,2453691.5,Arson,2453694.5,4080.0,35.1883,-96.0447,OK
3117,PROCTOR,2005,2453691.5,Arson,2453693.5,7680.0,35.2269,-95.975,OK
3118,NORTH CANADIAN,2005,2453693.5,Arson,2453696.5,2300.0,35.3197,-96.0344,OK
3119,,2005,2453693.5,Arson,2453698.5,3000.0,35.4194,-95.75,OK
3120,MEADOW,2005,2453698.5,Arson,2453699.5,3020.0,35.4878,-95.84,OK
3121,BEAR DEN,2005,2453701.5,Debris Burning,2453703.5,9429.0,35.3522,-96.3703,OK
3122,HIGH SPRINGS,2005,2453701.5,Arson,2453703.5,1500.0,35.5305,-95.7622,OK
3123,HANNA,2005,2453701.5,Arson,2453704.5,5121.0,35.3333,-95.8625,OK
3124,FLAT ROCK,2005,2453701.5,Miscellaneous,2453701.5,5120.0,36.1292,-95.3147,OK
3125,,2005,2453701.5,Arson,2453705.5,1420.0,35.5442,-95.7833,OK
3126,DRIPPING SPRING,2005,2453701.5,Arson,2453705.5,9080.0,35.6008,-96.108,OK
3127,MEADOW,2005,2453701.5,Arson,2453701.5,1500.0,35.4583,-95.8403,OK
3128,FACTOR MOUNTAIN,2005,2453705.5,Miscellaneous,2453707.5,2642.0,35.0639,-96.1419,OK
3129,SHAMROCK,2006,2453736.5,Arson,2453736.5,5000.0,35.9392,-96.603,OK
3130,,2006,2453736.5,Arson,2453736.5,8080.0,35.6625,-95.603,OK
3131,PRAGUE,2006,2453736.5,Arson,2453737.5,16423.0,35.5758,-96.5644,OK
3132,WELTY,2006,2453736.5,Arson,2453742.5,3840.0,35.733,-96.5033,OK
3133,,2006,2453736.5,Arson,2453738.5,1730.0,35.5305,-96.0405,OK
3134,,2006,2453736.5,Arson,2453738.5,14000.0,35.5494,-96.1608,OK
3135,KELLYVILLE 3,2006,2453736.5,Arson,2453736.5,1500.0,35.9967,-96.2417,OK
3136,,2006,2453743.5,Arson,2453745.5,1500.0,35.6583,-96.0833,OK
3137,,2006,2453744.5,Arson,2453745.5,2000.0,35.3839,-95.8983,OK
3138,BALD HILL,2006,2453820.5,Miscellaneous,2453821.5,1080.0,35.7447,-95.8553,OK
3139,MCMILLIN RANCH,2006,2453832.5,Arson,2453832.5,1203.0,35.8328,-96.4669,OK
3140,WALKER FIRE,2006,2453834.5,Arson,2453838.5,2300.0,35.668,-96.3003,OK
3141,ROCKY HILL,2006,2453834.5,Arson,2453835.5,2100.0,35.6825,-96.223,OK
3142,DANIELS,2006,2453835.5,Arson,2453838.5,4100.0,35.5103,-96.4136,OK
3143,,2008,2454547.5,Arson,2454547.5,2500.0,35.32,-96.2814,OK
3144,,2008,2454549.5,Arson,2454549.5,1500.0,35.7689,-95.8728,OK
3145,BURNT TRUST,2009,2454885.5,Arson,2454892.5,1120.0,35.2028,-95.9944,OK
3146,,2009,2454895.5,Arson,2454899.5,2615.0,35.8819,-96.3158,OK
3147,,2009,2454895.5,Arson,2454898.5,3000.0,35.6555,-96.5097,OK
3148,,2009,2454901.5,Arson,2454901.5,1280.0,35.3867,-96.1992,OK
3149,BIGELK,2000,2451544.5,Fireworks,2451545.5,7320.0,36.3765,-96.2922,OK
3150,WILD CREEK,2000,2451808.5,Arson,2451809.5,3640.0,36.6084,-96.7617,OK
3151,BOAR CREEK,2000,2451829.5,Arson,2451830.5,5760.0,36.2709,-96.332,OK
3152,,2001,2451992.5,Debris Burning,2451993.5,2300.0,36.3198,-96.3236,OK
3153,,2001,2451992.5,Debris Burning,2451996.5,1754.0,36.3437,-96.487,OK
3154,HULAH2,2002,2452361.5,Debris Burning,2452364.5,8000.0,36.9162,-96.1211,OK
3155,SANDCREEK,2002,2452361.5,Arson,2452362.5,1240.0,36.7284,-96.1978,OK
3156,,2002,2452362.5,Arson,2452363.5,1760.0,36.7034,-96.1986,OK
3157,HULAH,2002,2452362.5,Debris Burning,2452363.5,3035.0,36.8898,-96.1503,OK
3158,HUDSONLAKE,2002,2452365.5,Arson,2452367.5,2500.0,36.8381,-96.0269,OK
3159,GREYHORSE,2003,2452672.5,Arson,2452672.5,1160.0,36.4817,-96.6417,OK
3160,BUFORD,2003,2452722.5,Debris Burning,2452722.5,1390.0,36.4823,-96.4814,OK
3161,WOOLAROC,2003,2452730.5,Debris Burning,2452730.5,3280.0,36.6354,-96.1319,OK
3162,PRUE,2003,2452730.5,Miscellaneous,2452732.5,3300.0,36.2609,-96.3078,OK
3163,CEDARCANYO,2003,2452730.5,Debris Burning,2452730.5,2000.0,36.4179,-96.2361,OK
3164,,2003,2452730.5,Debris Burning,2452730.5,3000.0,36.4612,-96.3231,OK
3165,PHINNEY HL,2003,2452941.5,Powerline,2452943.5,1670.0,36.5512,-96.4392,OK
3166,CEDAR CREEK,2004,2453054.5,Miscellaneous,2453055.5,5500.0,36.767,-96.2831,OK
3167,BIRCH RESERVOIR,2005,2453449.5,Arson,2453450.5,4000.0,36.5595,-96.1833,OK
3168,SAND CREEK,2005,2453458.5,Miscellaneous,2453458.5,1376.0,36.719,-96.2119,OK
3169,CHOUTEAU,2005,2453460.5,Debris Burning,2453460.5,1708.0,36.6209,-96.1075,OK
3170,,2006,2453795.5,Miscellaneous,2453795.5,1500.0,36.9111,-96.115,OK
3171,,2006,2453806.5,Lightning,2453806.5,1500.0,36.7078,-96.4347,OK
3172,,2006,2453809.5,Miscellaneous,2453809.5,5498.0,36.7569,-96.1628,OK
3173,KENWORTHY,2006,2453960.5,Powerline,2453962.5,3100.0,36.4064,-96.1717,OK
3174,WILD HORSES,2008,2454776.5,Powerline,2454776.5,6325.0,36.635,-96.6353,OK
3175,,2009,2454861.5,Arson,2454861.5,2737.0,36.7083,-96.6917,OK
3176,,2009,2454904.5,Arson,2454906.5,1600.0,36.2808,-96.3072,OK
3177,,2009,2454906.5,Arson,2454911.5,3600.0,36.465,-96.1364,OK
3178,,2009,2454907.5,Arson,2454909.5,1500.0,36.4911,-96.155,OK
3179,,2009,2454907.5,Arson,2454914.5,10216.0,36.3544,-96.3108,OK
3180,,2009,2454909.5,Arson,2454916.5,6000.0,36.7083,-96.1361,OK
3181,,2009,2454909.5,Arson,2454912.5,2703.0,36.7305,-96.2161,OK
3182,,2009,2454912.5,Arson,2454915.5,2095.0,36.5503,-96.2067,OK
3183,,2009,2454930.5,Arson,2454930.5,1920.4,36.6142,-96.4414,OK
3184,,2005,2453441.5,Arson,2453442.5,1200.0,34.6467,-95.5219,OK
3185,CABINESS,2005,2453682.5,Miscellaneous,2453690.5,17299.0,35.2161,-96.1858,OK
3186,MCALESTER,2005,2453701.5,Arson,2453702.5,1500.0,35.0234,-95.8353,OK
3187,PINE SPRINGS,2005,2453731.5,Miscellaneous,2453732.5,6400.0,34.3914,-95.7969,OK
3188,ACHILLE,2005,2453733.5,Arson,2453735.5,10000.0,33.8662,-96.3733,OK
3189,GOAT HILL,2006,2453736.5,Arson,2453737.5,6750.0,34.6894,-95.5525,OK
3190,HICKS,2006,2453737.5,Equipment Use,2453738.5,1200.0,34.6028,-96.2333,OK
3191,NON,2006,2453742.5,Arson,2453743.5,1800.0,34.7336,-96.2175,OK
3192,,2006,2453804.5,Arson,2453804.5,1200.0,34.163,-95.9355,OK
3193,,2006,2453823.5,Miscellaneous,2453823.5,1100.0,34.713,-95.1092,OK
3194,MT TOP,2006,2453828.5,Arson,2453828.5,1700.0,34.6222,-95.5439,OK
3195,,2006,2453833.5,Miscellaneous,2453833.5,1200.0,34.1711,-95.9364,OK
3196,MIDDLE MOUNTAIN ROCK,2009,2454843.5,Debris Burning,2454844.5,2800.0,34.6244,-95.5161,OK
3197,EVERYBODY,2009,2454855.5,Debris Burning,2454855.5,1037.0,34.8128,-95.1564,OK
3198,ROCKY TOP,2009,2454898.5,Arson,2454899.5,1095.0,34.6822,-95.5811,OK
3199,BULL,2009,2454913.5,Debris Burning,2454914.5,3100.0,34.6089,-95.5717,OK
3200,VAMOOSA,2004,2453054.5,Miscellaneous,2453056.5,3300.0,34.9926,-96.6386,OK
3201,MISSION,2005,2453731.5,Equipment Use,2453739.5,3500.0,35.1883,-96.7033,OK
